,기사요약
53,반면 추씨의 안내로 하차한 4호선 성신여대역에는 고무판이 없어 열차와 안전문 사이에 15㎝ 정도의 넓은 틈이 있었다미아사거리역으로 돌아가기 위해 탑승한 또 다른 저상버스의 장애인 이용석에 접이식 의자가 있었다
54,장애인 지하철 시위 비판하자 오히려 사회적 관심 높아져사회적 약자 배려 정책 놓고 다같이 더 고민하는 계기 삼길물론 의도한 건 아니었겠지만 이준석 국민의힘 당대표는 결과적으로 전국장애인차별철폐연대(전장연)를 도와준 셈이 됐다이런 이들 처지를 자기 일처럼 공감하는 역지사지(易地思之)란 그리 쉬운 덕목이 아니다이 대표가 전장연을 비판하자 장애인 이동권 문제가 정치 진영 논리와 얽혀 난장판으로 변질되고 있는 부분은 그래서 아쉽다
55,/페이스북고민정 더불어민주당 의원이 휠체어를 타고 지하철을 이용해 출근했다고민정 더불어민주당 의원이 6일 휠체어를 탄 채 지하철을 타고 출근했다
56,"서울교통공사 직원이 장애인 단체의 출근길 지하철역 시위와 관련해 ‘사회적 약자와의 여론전 맞서기’라는 제목의 PPT 문건을 게시해 파문이 일고 있다[뉴시스]       17일 서울교통공사 언론팀 직원이 내부 자유게시판에 올린 ‘사회적 약자와의 여론전 맞서기-전국장애인차별철폐연대(전장연) 지하철 시위를 사례로’라는 제목의 문건에는 “공사가 전장연과의 여론전에서 기본적으로 불리하다”며 “상대방이 실점 또는 무리수를 둘 때까지 기다리면서 디테일하게 (약점을) 찾고, 필요할 때 상대방의 실점을 소재로 물밑 홍보를 펼쳐야 한다”는 내용이 담겼다[전장연 홈페이지]       서울교통공사 측은 “공사 직원이 작성해 자유게시판에 올린 글”이라며 “직원 교육 등 공사가 공식적으로 작성·활용한 문건은 아니다”고 밝혔다지난 2월 초 청와대 국민청원 게시판에 올라온 '사회적 피해를 유발하는 4호선 장애인 시위에 대한 처벌 촉구' 청원 중 일부"
57,"5일 이준석 당대표실 관계자는 “오는 13일 오후 3시 JTBC에서 박경석 대표와 토론을 하기로 했다”며 “형식은 일대일이고, 사회자는 JTBC에서 정하는 걸로 했다”고 밝혔다"
58,[최혜영 의원 페이스북][헤럴드경제=배두헌 기자] 박홍근 원내대표를 비롯한 더불어민주당 국회의원들이 오는 6일 휠체어를 타고 대중교통을 이용해 국회에 출근하는 ‘휠체어 출근 챌린지’에 참여한다
59,"전국장애인차별철폐연대(전장연) 회원들이 28일 서울 종로구 경복궁역 3호선에서 장애인 이동권 보장·장애인 권리예산 반영을 요구하기 위해 열린 지하철 시위 '출근길 지하철 탑니다'를 위해 탑승하고 있다박경석, 최용기 전장연 상임공동대표는 29일 오전 7시40분경 서울 지하철 3호선 경복궁역 회의실에서 임이자 인수위 사회복지문화분과 간사와 김도식 인수위원과 약 30분간 회동했다"
60,
61,com오세훈 서울시장이 장애인 이동권 보장을 위한 지하철 승하차 시위를 벌이고 있는 전국장애인차별철폐연대(전장연)를 향해 “시민들이 대중교통 이용할 때 발 구르는 일이 없도록 지하철 출퇴근 시위를 조금 자제해달라”고 요청했다
62,전국장애인차별철폐연대(전장연)는 29일 오전 7시40분부터 약 30분간 서울 지하철 3호선 경복궁역 회의실에서 인수위 사회복지문화분과 임이자 간사(국민의힘 의원)와 김도식 인수위원(서울시 정무부시장)과 만나 요청안을 전달했다임 간사는 면담에서 “(전장연 측이 요구한) 12대 정책 제안과 40대 과제를 중기적으로 검토하고 여러 부처가 논의하고 있다”며 “출근길에 (시위를) 하고 계신 만큼 절박하고 권리를 쟁취하기 위한 부분은 이해한다”고 말했다대통령직 인수위원회 사회문화복지분과 임이자 간사와 김도식 인수위원 등이 29일 오전 서울 지하철 3호선 경복궁역 내 서울교통공사 영업사업소 회의실에서 박경석 전국장애인차별철폐연대 공동 대표 등과 면담을 하고 있다
63,김예지 국민의힘 의원이 28일 서울 지하철 3호선 경복궁역에서 전국장애인차별철폐연대(전장연)의 25차 ‘출근길 지하철 탑니다‘ 운동에 참석해 인사말을 하고 있다이날 김 의원은 전국장애인차별철폐연대(전장연)가 주최한 장애인 이동권 보장을 위한 선전전에 참여해 시작 전 6분간 연설을 했다
64,"“뭐에 대해 사과하라는 것인지 명시적으로 요구하라”전장연, 전날 인수위 인사들 만나 “이준석, 왜곡된 방식으로 말해”        이준석 국민의힘 대표가 30일 출퇴근 시간대 서울 지하철에서 승·하차 시위를 벌인 ‘전국장애인차별철폐연대(전장연)’의 사과 요구에 대해 거부 의사를 밝혔다"
65,
66,"”     ‘출근길 지하철 시위’를 벌여온 전국장애인차별철폐연대(전장연)의 박경석(62) 공동대표는 시민들의 불편을 알면서도 장애인 권리 예산 확보와 이동권 보장 등을 요구한 배경을 이렇게 얘기했다인수위 사회복지문화분과 간사인 국민의힘 임이자 의원과 김도식 위원은 출근길 시위가 시작되는 3호선 경복궁역 내 회의실에서 전장연 측과 30여분간 면담을 가졌다전장연은 면담에서 장애인 권리 보장을 위한 예산 마련과 제도 개선 등을 촉구했고, 이준석 국민의힘 대표의 사과를 요구했다전국장애인차별철폐연대(전장연) 회원들이 29일 오전 서울 종로구 지하철 3호선 경복궁역에서 '이동권 예산 확보'를 요구하며 출근길 선전전을 벌이고 있다"
67,그러나 문재인 정부 하의 박원순 시정에서 장애인 이동권을 위해 했던 약속들을 지키지 못했다는 이유로 오세훈 시장이 들어선 뒤에 지속적으로 시위를 하는 것은 의아한 부분입니다” (25일 이준석 국민의힘 당 대표 페이스북)장애인단체가 이동권 등 권리 예산 확보를 요구하며 진행하는 출근길 시위에 대해 이준석 국민의힘 당 대표가 “오세훈 시장이 들어선 뒤 지속적으로 시위를 하는 것이 의아하다”며 서울경찰청과 서울교통공사가 강경하게 대응해야 한다는 취지의 주장을 했다그런데 인수위의 추가 답변은 나오지 않은 가운데 이 대표가 “문재인 정부 하의 박원순 시정에서 장애인 이동권을 위해 했던 약속을 지키지 못했다는 이유로 오세훈 시장이 들어선 뒤에 지속해서 시위를 하는 것은 의아하다”고 페이스북에 글을 올렸다그러나 장애인단체는 이동권 보장 등을 요구하며 이명박 전 서울시장 때부터 박원순 전 서울시장 때까지 꾸준히 지하철 시위를 해왔다
68,"설치된 엘리베이터 3개 가운데 한 곳입니다""승강기 설치율이 90%를 넘는다고 해도 내 집, 내 근무지 앞의 승강기가 먹통이라면 거기에 의존하는 장애인들에겐 치명적이라는 겁니다[김명학/지체장애인]""(지하철)엘리베이터가 장애인, 특히 중증 장애에 필요한 것은, 그게 있어야 지하철 탈 수 있고 이동할 수 있으니까 중요하고"
69,"전장연, '출근길 지하철 타기' 잠시 멈춤 경복궁역서 삭발 투쟁 결의식…곳곳에서 탄식이준석 국민의힘 대표에게 '공개 사과' 요구다음달 20일까지 장애인 권리예산 등 요구안 답변 달라30일 서울 종로구 지하철 3호선 경복궁역 탑승장에서 전국장애인차별철폐연대가 진행한 장애인권리예산 및 관련법 개정 요구에 대한 인수위 답변 촉구 삭발 투쟁 결의식에서 이형숙 서울시장애인자립생활센터협의회장이 삭발한 뒤 눈시울을 붉히고 있다출근길 지하철 시위를 둘러싸고 국민의힘 이준석 대표와 공방을 벌여온 전국장애인차별철폐연대(전장연)가 30일 아침 서울 지하철 3호선 경복궁역에서 '제1차 삭발 투쟁 결의식'을 열었다박 대표는 ""이준석 (국민의힘) 대표는 어제 우리가 인수위 요구에 따라 출근길 지하철 시위를 당분간 멈추고 삭발식을 진행한다는 소식을 듣고 전장연이 국민들의 비난 여론에 굴복하고, 자신이 승리했다는 내용의 글을 페이스북에 올렸다""며 ""정중하게 공개 사과를 촉구한다""고 말했다"
70,이날부터 전국장애인차별철폐연대(전장연)은 지하철 출근길 시위를 중단한 대신 대통령직인수위원회에 다음달 20일까지 장애인 이동권 권리 예산에 대한 답변을 요구했다김영철 기자[헤럴드경제=김영철 기자] 장애인 권리 예산 보장을 요구하며 출근길 지하철 시위를 진행해온 전국장애인차별철폐연대(전장연)가 30일부터 ‘출근길 시위’를 중단했다
71,"임태희 ""마음은 이해해도 정치인으로는 선을 넘었다"" 김종인 ""즉흥적인 반응 보이기보다 좀 참고 인내하는 모습 보여야"" 조명희 ""장애인 시위 멈출 수단은 비난 아닌 관련 제도 정비 및 예산 확충 노력""  이준석 ""일반 단체라도 지하철 막는 시위는 실정법 위반반면 이 대표는 전장연이 불법적인 수단과 불특정 다수의 일반 시민의 불편을 야기해서 목적을 달성하겠다는 잘못된 의식은 버리라며 여전히 강경한 입장을 보였다사과 안한다""    이준석 국민의힘 대표는 30일 ""만약 장애인 단체가 아니라 진짜 일반 단체라 하더라도 지하철을 막아 세우는 방법으로 투쟁한다면 실정법 위반""이라며 연일 강경한 입장을 보였다"
72,"(그렇지만) 잘 협의해서 해결을 했으면…"" 단체 측은 인수위가 내달 20일 '장애인의 날'까지 답을 내지 않으면 출근길 시위를 재개하겠다고 밝혔습니다"
73,"전장연, 네번째 삭발 ""사람답게 살고 싶은 외침""'갈라치기' 정치 비판…""장애인단체 간 대립 프레임""이준석 '혐오' 발언 논란…장애인 이동권 주목 '역설'[이데일리 이소현 기자] 장애인 단체가 ‘장애인 권리예산을 보장하라’며 벌인 출근길 지하철 시위를 이준석 국민의힘 대표가 ‘서울 시민을 볼모로 삼은 불법 시위’로 규정하며, 연일 공세를 쏟고 있다전장연은 장애인 권리예산 확충을 요구하기 위해서 지난 연말부터 지하철 출근길 시위를 26차례 이어갔다"
74,그린벨트는 연대를 통해 민주당은 물론 한국 정치에 새로운 바람을 불어넣겠다는 목표로 출범했다지선을 준비하는 민주당 청년 당원 모임 '그린벨트'는 지난 1월 11일 출범했다지난달 22일 '그린벨트' 측과의 간담회에서 발언하는 박지현 민주당 공동비상대책위장(가운데)
75,조명희  의원 “비난의 화살을 장애인들에게 돌리기에 앞서 국민의힘이 먼저 귀 기울이고 공감하고 대안 찾아야”국민의힘 원내대책회의에서도 이준석 대표의 장애인 시위 비난 발언을 비판하는 목소리가 나왔다
76,"""제20대 대선 이후 재개된 '장애인 이동권' 시위를 두고 이준석 국민의힘 대표가 한 말이다김 의원은 28일 서울 경복궁역 3호선 승강장에서 열린 장애인 이동권 보장 시위에 참석하기도 했다전국장애인차별철폐연대(전장연) 등 장애인단체 회원들이 28일 오전 서울 경복궁역 3호선 승강장에서 장애인 이동권 보장·장애인 권리예산 반영을 요구하며 출근 시간대 지하철 시위를 하고 있다장애인 이동권 시위는 올해 기준 20년 넘게 진행되고 있지만, 지하철 역사 승강기 설치·저상버스 보편화 등 교통 약자들을 위한 인프라 보강은 여전히 갈 길이 멀다"
77,윤석열 후보의 공약이번에는 윤석열 후보의 10대 공약을 보겠습니다장애인 정책은 윤석열 후보의 우선순위에 없는 일이라고 해석할 수밖에 없습니다그래도 대통령이 되겠다는 후보가 장애인 관련한 공약을 전혀 내놓지 않았다는 게 믿기지가 않아서 추가로 윤석열 후보의 선거 공보를 찾아 봤습니다
