,기사요약
34,"서천군 장애인 콜택시 모습© News1(홍성=뉴스1) 이봉규 기자 = 충남 도내 장애인콜택시 보급률이 929%, 장애인콜택시는 ‘원하는 시간에 예약의 어려움’이 45%로 가장 많았다또 이번 용역에서는 장애인 이동권 증진 방안으로 Δ장애인 교통편의 인프라 확충 Δ무장애 환경체계 구축 Δ장애 유형별 의사소통 지원체계 마련 등을 제시했다아울러 저상버스와 장애인콜택시 종사자에 대한 인권교육 실시, ‘충청남도장애인이동권증진조례’ 개정을 통한 장애인이동권 실태 정기 조사 등의 의견도 나왔다"
35,"【광주=뉴시스】신대희 기자 = 뇌병변 1급 장애인 윤정표(33)씨가 15일 오후 광주 북구 효동초교 정류장에서 광주장애우권익문제연구소 활동가들과 저상버스 승·하차 환경 점검을 벌이고 있다전동휠체어를 탄 뇌병변 1급 장애인 윤정표(33)씨와 고명진(30·여)씨가 광주장애우권익문제연구소 활동가들과 저상버스 승·하차 환경 점검에 나섰다이들은 7번 저상버스를 타고 북구 효동초교 정류장에 내린 뒤 27번으로 갈아 타 북구 두암주공 정류장까지 이동하는 경로를 택했다【광주=뉴시스】신대희 기자 = 광주장애우권익문제연구소 활동가들과 저상버스 승·하차 환경 점검에 나선 뇌병변 1급 장애인 고명진(30·여)씨가 15일 오후 7번 버스를 타고 광주 북구 효동초교 정류장으로 이동하고 있다오후 3시께 효동초교 정류장에 내린 이들은 환승을 하기 위해 다음 노선인 북구차량등록민원실 정류장까지 이동했다정류장 앞 인도의 턱이 높아 탑승이 불가능했다결국 버스가 정류장 옆 영화관 주차장 출입구 쪽으로 후진한 뒤 리프트를 내렸고, 윤씨 등은 30m 가량 이동하고서야 버스에 오를 수 있었다【광주=뉴시스】신대희 기자 = 뇌병변 1급 장애인 윤정표(33)씨와 고명진(30·여)씨가 15일 오후 광주 북구차량등록민원실 정류장에서 광주장애우권익문제연구소 활동가들과 저상버스 승·하차 환경 점검을 벌이고 있다결국 버스가 정류장 옆 영화관 주차장 출입구 쪽으로 후진한 뒤 리프트를 내렸고 윤씨 등이 30m 가량 이동, 버스에 오를 수 있었다저상버스 운전기사 교육과 장애인 이동패턴 분석 작업을 진행 중""이라고 말했다"
36,"기재부, 고속버스 등에 장애인편의시설 설치예산 요구 전액 삭감[헤럴드경제=박혜림 기자] 신촌의 한 대학에 재학 중인 유모(23ㆍ여) 씨는 최근 버스를 기다리던 중 ‘보기 드문 광경’을 접했다유 씨는 “오랫동안 저상버스를 이용했지만 실제로 장애인이 탑승하는 걸 본 건 이번이 처음”이라고 했다서울시 버스정책과 관계자에 따르면 휠체어를 탄 장애인의 저상버스 이용률은 1% 미만이다그러면서 박 소장은 “요즘에는 스마트폰으로 저상버스 운행시간을 확인할 수 있다고는 하지만, 그보다는 내가 원할 때 버스정류장에 가 버스 종류에 상관없이 원하는 버스를 타는 게 맞다고 생각한다”며 “장애인들이 그런 불편을 겪는 걸 당연하다고 치부하는 게 과연 맞는 건지 잘 모르겠다”고 말했다이어 그는 “휠체어를 탄 장애인이 버스를 탈 수 있는 조건도 만들어 놓지 않고 탑승자가 별로 없다고 하는 건 원천적으로 바리케이트 쳐놓고 이용률이 없다고 얘기하는 것과 다름없다”며 저상버스 보급확대는 물론 현재 저상버스와 경사로가 맞지 않아 휠체어의 승하차가 불편한 버스정류장 등 산적한 문제들을 보완하는 것이 중요하다고 지적했다"
37,"'이동권 시위'를 응원하며 원하는 곳에 갈 수 있는 권리 모두가 누리는 세상 왔으면교실 속 세상을 읽는 초등학교 교사입니다▲  420장애인차별철폐공동투쟁단이 장애인차별철폐의날 인 20일 오후 서울 영등포구 이룸센터 앞에서 장애인 관련법 등의 제개정 촉구 투쟁결의대회를 마치고 행진하고 있다ⓒ 이희훈   오늘의 학습 목표는 '민주적인 의사결정 방법을 알아봅시다'였다아이들은 우리가 뭘 했는데 벌써 배웠다는 건지 의아한 표정이다나는 예시로 장애인 이동권 이야기를 꺼냈다지금 뉴스에 나오는 장애인 이동권 이야기도 그렇다고""누구나 원하는 곳을 못 간다면 너무 불편하지 않을까?"" 물었더니 지난주 코로나에 걸려 내내 학교를 못 나온 민재(가명)가 말했다휠체어를 타고 원하는 곳으로 이동하기 위해서는 버스 2대 중 1대를 눈앞에서 보내야 하고, 내릴 수 없는 지하철 역이 존재하며, 영화 시작 시간을 맞추려면 1시간 먼저 나가야 한다세상에 기다림의 총량이 있다면, 나는 분모를 키우는 방법을 택할 것이다저상버스에 휠체어가 올라서는 시간이 분명 걸릴 것이다이런 기다림은 분모가 커진 세상 속 우리가 함께 해야 한다우리는 남에게 피해주지 않으려 사는 게 아니다몸이 작아 높은 계단을 오르기 힘든 아이들도 저상버스라면 쉽게 탈 수 있을 것이다"
38,"저상버스는 계단이 없고 차체가 지상과 가까워 휠체어로 이동하거나 걷기가 불편한 장애인이 이용하기 쉽다또 올해 지하철역에 에스컬레이터와 엘리베이터를 각각 65대, 19대 추가로 설치해 거동이 불편한 시민이 계단을 오르내리는 불편을 최소화할 계획이다"
39,"하지만 이보다 더 큰 문제는 저상버스 이용에 불편이 있거나 부담을 느껴서 아예 타지 못하는 장애인들이 더욱 많다는 사실이다강원도지체장애인협회 김혜중 민원부장은 ""저상버스를 이용하는 휠체어 장애인들이 거의 없다또 ""정류장이 좁은 문제는 지금 당장 해결할 수는 없지만 앞으로 정류장을 신설한다면 휠체어 장애인들의 편의까지 고려해 불편이 없도록 개선하겠다""고 말했다"
40,고원식 횡단보도 공사 前後 서울시는 장애인의 이동 편의를 위해 휠체어가 편리하게 다닐 수 있도록 보도와 차도의 높이가 같은 ‘고원식’ 횡단보도로 바꿀 계획이다‘장애인의 날(20일)’을 앞두고 서울시가 저상버스 도입을 늘리고 음향신호기를 확대하는 등 서울의 교통과 보행을 장애인 맞춤형으로 개선한다고 17일 밝혔다우선 장애인이 대중교통을 보다 쉽게 이용할 수 있도록 2017년까지 저상버스 비중을 55%로 늘린다
41,"저상버스는 시내버스 중 휠체어를 탄 장애인, 유모차를 탄 어린이와 부모, 무거운 짐을 든 사람이 타기 쉽도록 리프트가 설치돼 있고 출입문이 낮은 시내버스를 말한다노선 적고 배차시간 길고 리프트 미작동·승차 거부 정류장 먼 곳 정차 등 이용 환경 나빠 외면 시내버스 중 저상 326대 2016년 200대 추가 예정 환경개선 없인 세금만 낭비서울은 저상버스 도입률이 25%를 넘어섰지만 부산은 그 절반밖에 도입되지 않은 것이다고신대 조영길(재활복지학과) 교수는 ""저상버스가 다니는 노선이 별로 없고 저상버스 간 배차 시간이 길어 장애인들이 외면하고 있다""며 ""이 때문에 장애인 맞춤형 콜밴 서비스인 '두리발'을 이용하는 경우가 많은데, 지자체 입장에서 두리발 서비스를 무한정 늘릴 수 없다"
42,경기도 고양시 일산서구에 있는 이씨의 직장에서 서울까지 가는 저상버스가 없어 부득이하게 지하철을 타야 했다지난 14일 뇌병변 장애가 있는 이성우(53) 씨는 경기 파주시 자택에서 기자와 함께 장애인콜택시를 타고 경기 고양시 일산서구에 있는 직장에 들른 뒤 버스를 타고 서울 영등포구 여의도동으로 이동할 예정이었다나아가 일산서구에 있는 직장에서 약속장소인 여의도동으로 가는 저상버스는 단 한 대도 없었다이씨는 “파주시에서 운영하는 장애인콜택시 차량이 적은 데다 휠체어를 타지 않는 장애인들도 택시를 이용할 수 있어 이용에 더 오랜 시간이 걸린다”고 했다이날 오전 10시30분께 이씨의 자택이 있는 파주 헤이리예술마을에 도착했을 당시 이씨는 이미 장애인콜택시를 예약한 상태였다” 낮 12시께 일산에서 서울 여의도동으로 가는 저상버스를 알아보던 이씨는 이같이 말했다막상 저상버스를 검색해보니 서울행 버스가 나오지 않는 것을 보며 이씨와 활동지원사는 난처한 기색을 감추지 못했다
43,【광주=뉴시스】구길용 기자 = 광주시가 장애인 등 교통약자를 위해 운영하고 있는 저상버스가 배차간격이 긴데다 탑승알림 정보도 제대로 이뤄지지 않아 이용자들이 불편을 겪고 있다장애인들을 위한 탑승알림 정보시스템도 제대로 갖춰지지 않아 장애인들이 눈앞에서 버스를 놓치는 경우도 허다하다노선별로 저상버스 운행대수가 많지 않아 중증장애인이 저상버스를 타려면 정류장에서 장시간 기다려야 한다는 것이다
44,"▲'철산리버빌아파트, 구일역' 광명01번 마을버스 정류장ⓒ프레시안(김국희) 철산리버빌아파트 정류장은 이번 버스 신설과 함께 시설 개선공사가 진행돼 대기할 수 있는 의자와 버스정류장임을 알리는 표지판이 설치됐다신설 노선임을 알리는 현수막이 걸린 광명01번 버스를 이용해 이곳 아파트에서 7호선 철산역까지 이동해보니 소요시간은 10여 분"
45,"&lt;녹취&gt; 이문호 / 뇌병변장애인""여기는 지금 앞쪽으로 겨우 튀어나왔기 때문에 여기다 뒷문을 맞추다 보면 비장애인들이 울타리 앞으로 문이 열리니까 탈 수가 없어서 서로 불편하게 되고&lt;녹취&gt; 이문호 / 뇌병변장애인""(저상버스) 차 간격이 길고 노선이 짧고 부족하다 보니까 갈아타고 어딜 간다는 건 거의 불가능하고요&lt;녹취&gt; 이문호 / 뇌병변장애인""이거는 뭐 바쁜 시간이라 피해야 되고 멀리 가서 오래 기다려야 되고""&lt;부분 그래픽&gt;충북에서 현재 운행 중인 장애인 콜택시는 118대로 법적 기준의 60%도 안 됩니다"
46,"광주시와 버스운송사업조합, 운송업체 관계자들이 합동으로 실시한 이번 점검 결과 휠체어를 사용하는 저상버스 이용자는 238명으로 집계됐다광주시 관계자는 ""교통약자의 이동권 보장을 위한 불편사항을 발굴하고 개선하기 위해 이번 점검을 실시했다""며 ""분기별로 지도점검을 실시해 저상버스 이용 불편사항을 개선할 것이다""고 말했다"
47,"[광명=뉴시스] 박석희 기자 = 경기 광명시는 광명7동에서 지하철 7호선 철산역을 경유해, 서울 구로구 구로동 지하철 1호선 구일역을 운행하는 ‘광명 01번’ 마을버스 노선을 신설, 오는 22일 오전 6시부터 운행한다고 19일 밝혔다"
48,"실제로 전동휠체어를 타고 저상버스를 이용하는 지체장애인 이모(54)씨는 ""급정거나 급출발이 자주 있어 전동휠체어의 브레이크를 잡아도 미끄러지기 때문에 뒷바퀴를 고정시켜야 하는 데 체어락을 이용할 수 없어 항상 불안하다""며 ""실제로 한번은 급정거할 때 전동휠체어가 한쪽으로 쏠려 50㎝정도 미끄러진 적도 있다""고 불안감을 호소했다지 회장은 ""실제 저상버스를 이용하는 지체장애인들이 버스에 전동휠체어를 고정할 수 있는 어떤 장치도 없어 불안을 호소하고 있는 실정""이라고 말했다"
49,대전시가 올 하반기 대전역~세종역~오송역 BRT-B1 노선에 투입할 예정인 2층 전기저상버스대전시는 대전역~세종역~오송역을 운행하는 1001번 비아르티-비1(BRT-B1) 노선에 올 10월께 2층 전기저상버스 2대를 투입한다고 3일 밝혔다
50,"뉴시스박경석 전국장애인차별철폐연대(전장연) 공동대표가 지난 3월 29일 대통령직인수위원회와 면담에서 요구한 검토 의견에 대응해 인수위가 19일 내놓은 장애인 정책 브리핑을 놓고 ""우리가 요구하고 있는 내용은 하나도 들어가 있지 않다""며 실망감을 표현했다20일 장애인의 날을 앞두고 19일 MBC 라디오 '표창원의 뉴스하이킥'에 출연한 박 대표는 인수위의 응답에 대해 ""매 정부가 장애인의 날을 앞두고 장애인 정책을 발표하는데, 그 수준에서 벗어나지 않는다""면서 ""검토하겠다, 확대하겠다 정도의 이야기는 지난 21년간 들어 왔던 얘기와 다르지 않다""고 평가했다같은 날 YTN 라디오 '이재윤의 뉴스 정면승부'에도 출연한 박 대표는 ""2023년에 반영될 장애인 예산과 구체적인 정책을 요청했는데 반영되지 않아 매우 실망스럽고, 희망고문이라 생각하고 있다""고 말했다박 대표는 ""정부의 탈시설 지원이 부족한 상태에서 장애인의 자립 생활을 제대로 지원하지 못하는 상황에 대한 두려움이 있는데, (정부가) 이런 불안감을 장애인 단체 간의 갈등이나 다양한 의견이 있다는 식으로 책임 전가를 하고 있다""고 비판했다이준석 국민의힘 대표와 박경석 전국장애인차별철폐연대(전장연) 공동대표가 지난 13일 서울 상암동 JTBC 스튜디오에서 JTBC 프로그램 '썰전라이브' 생방송 일대일 토론을 하고 있다"
