,기사요약
29,"2022년 4월4일 서울 혜화역 인근에서 만난 박경석 전장연 상임공동대표지하철 출근길 시위는 2021년 12월3일 시작됐다보건복지부나 국토교통부에서 장애인 관련 정책을 추진하려 해도 예산을 쥔 기획재정부 앞에서 번번이 좌절됐다2022년 3월24일 장애인 권리예산에 관한 인수위의 무성의한 답변을 보고 나서 전장연이 한 달여 중단했던 출근길 시위를 재개하자 이준석 국민의힘 대표가 다음날인 25일부터 페이스북에 연달아 글을 올렸다이 대표는 △박원순 전 서울시장 때 장애인 이동권 약속을 지키지 못했다는 이유로 오세훈 시장이 들어선 뒤에 지속적으로 시위한다 △국민의힘은 전장연의 요구를 대선 공약에 반영하고 법안을 발의해 통과시켰다고 주장했다그는 4월13일 JTBC 프로그램 &lt;썰전 라이브&gt;에서 이준석 대표와 생방송으로 토론을 벌일 예정이다4월4일 오후 혜화역 인근 전장연 사무실에서 박경석 대표를 만났다“어떤 대통령, 어떤 서울시장도 장애인 이동권을 보장하지 않겠다는 사람은 없어요저희는 그럼에도 왜 안 되는지 풀겠다는 거예요더군다나 (이준석 대표는) 스피커가 크죠결국 우리는 ‘어’ 하는데 이 대표가 ‘아’ 하면 ‘아’가 돼버리는 거예요그렇게 어처구니없고 문재인만 편든다고 낙인찍는 거예요탈시설, 유엔 장애인권리협약과 싸워야죠전장연을 저격하던 이준석 대표는 비장애인과 장애인, 나아가 장애인과 장애인까지 갈라칠 기세다-이준석 대표가 장애인 이동권 의제를 공론화하는 데 기여한 것 아니냐는 의견도 있는데요”-지하철 출근길 시위에 대해 이 대표의 발언이 장애인을 비하하는 잘못된 주장이라고 응답한 비율이 과반(55그러나 정반대로 갈등을 부추기는 방식으로 정치가 기능하면서 ‘다른 시위 방법은 없냐’ ‘왜 시민을 볼모로 삼냐’는 힐난이 확대 재생산돼 박경석 대표에게 그대로 꽂힌다왜 지하철 시위 같은 방식을 쓸 수밖에 없는지 묻지 않는다지하철 타는 건 엄두도 못 내던 장애인들이 리프트를 타고 지하철을 이용하기 시작했다그러다 2001년 설날 아들을 만나러 이동하던 장애인 노부부가 오이도역에서 리프트를 타다 추락해 숨지는 사건이 일어났다2001년 2월6일 장애인 단체들은 지하철 1호선 서울역 선로를 점거했다2022년 4월4일 서울 경복궁역에서 진행된 장애인 권리예산 대통령직인수위원회 답변 촉구를 위한 전장연 삭발 투쟁 현장에서 박경석 상임공동대표가 발언하고 있다아저씨 이름이 이동권이에요?“몇 날 며칠을 서울역 1호선 앞에서 물끄러미 지하철 들어오는 것을 바라봤어요오이도 참사 해결, 저상버스 도입, 지하철 엘리베이터 설치, 특별교통수단 도입 등으로 장애인 단체들의 요구 사항이 확대됐다그렇게 사회를 또 한 발짝씩 이동시켰다모두 박경석 대표가 꼽는 장애인권 운동사의 결정적 장면들이다같은 날 경복궁역에서 박경석 전장연 상임공동대표가 지하철에 탑승하고 있다저는 거기에 희망의 물리적 근거가 있다고 생각합니다”이준석 대표를 이겨서 뭐 하겠습니까박 대표는 2001년 장애인 이동권 투쟁을 시작할 때 “욕 한 트럭을 먹어도 상관없으니 장애인 인권 문제가 &lt;100분 토론&gt;에 나오면 소원이 없겠다”고 말한 적 있다이준석 대표는 “사상 처음으로 정당 대표가 당의 장애인 정책을 바탕으로 방송 토론에 나서는 상황이 되지 않을까 생각한다”고 의미를 부여한다박경석 대표를 잘 아는 이들은 &lt;한겨레21&gt;과의 인터뷰에서 이 대표가 상대를 잘못 골랐다면서도 이렇게 말했다“정치공동체가 장애인 인권 문제를 그들이 아닌 우리의 문제로 받아들이는 토론이 아니라 갈라치기 정치 속에 무엇이 잘못됐는지 설명해야 하는 토론이 돼버렸잖아요”(김도현 노들장애학궁리소 연구활동가) “비장애 중심주의, 또 경쟁주의, 능력주의와 싸워온 사람들인데 이준석 대표는 그 가치의 화신 같은 사람이잖아요”(홍은전 인권·동물권 기록활동가)박경석 대표는 오히려 “우리가 잃을 게 뭐가 있겠냐”며 주변을 다독였다고 한다“이 사회가, 그 차별이 한 개인에게 얼마나 혹독한 것인지 함께 알면 좋겠다”고 생각한다거기에 대한 답은 인수위에 있고 답이 안 나오면 또 지하철을 타게 될 텐데 그때 또 벌떼처럼 달려들겠죠우리가 타니까 문제가 되잖아요우리가 타는데 왜 문제가 돼야 합니까?제가 이준석 대표를 이겨서 뭐 하겠습니까토론으로 당장의 혐오와 차별이 더 심해질지도 모르는데요그런데 죽을지언정 잊히지는 않을 거예요kr, 사진 김진수 선임기자 jsk@hani"
30,최근 출퇴근길 지하철 승강장에 휠체어를 끼우는 방식의 이동권 시위를 주도한 활동가들도 경찰에 입건됐다지난해 12월부터 출퇴근길 지하철 시위를 주도한 박경석 상임공동대표 등 관계자들도 전차교통방해와 업무방해 혐의 등으로 고소를 당해 서울 혜화경찰서에 입건됐다고소인 측은 전장연이 지난해 1월부터 11월까지 6차례에 걸쳐 지하철 승하차를 반복하는 방식으로 열차 운행을 5시간가량 지연시켰다며 전차교통방해 등 혐의를 적어 경찰에 제출했다
31,"[경향신문] 엄마는 세 살쯤 소아마비를 앓은 뒤 장애를 가졌다그러나 휠체어를 타지 않았다엄마는 비장애인처럼 살기 위해 애썼다엄마는 컴퓨터를 배우러 장애인복지관에 갔다가 장애인자립생활센터를 알게 됐다마흔이 된 엄마는 그렇게 장애인 운동에 발을 들였다엄마는 휠체어를 타기 시작했다15년이 지난 지금 엄마는 알아주는 장애인 운동가가 됐다강제로 주입된 ‘가장’이라는 정체성 때문에 조씨는 “개천의 용이 돼 집안을 살려야 한다”는 강박을 가졌다조씨가 두 살쯤 됐을 때 아빠가 세상을 떠났다엄마는 자신의 장애와 관련된 말은 잘 꺼내지 않았다조씨는 엄마한테 “왜 컴퓨터를 못 하냐”고 면박을 줬다상처받은 엄마는 2006년 컴퓨터를 배우기 위해 경기 의정부 동네 장애인복지관에 다녔다엄마는 이 과정에서 장애인자립생활센터도 알게 됐다엄마는 2008년 얼떨결에 센터 소장이 됐다조씨는 엄마가 걷다가 넘어지는 모습을 숱하게 봤다엄마는 휠체어를 타지 않았다조씨의 성화를 못 이긴 엄마는 결국 센터가 보유한 전동휠체어를 빌려 타고 집회에 나갔다중학교 3학년이던 조씨는 학교가 끝난 후 종종 엄마를 찾아 농성장으로 향했다조씨는 생생한 차별의 현장을 보고 할 말을 잃었다엄마는 이 농성 이후 휠체어를 본격적으로 타기 시작했다엄마는 기분이 좋지 않은 듯했다조씨는 “이동권은 일상에서 쉽게 접할 수 있는 문제이다기자회견 한달 전 조씨의 할머니, 즉 엄마의 엄마가 심근경색으로 세상을 떠났다할머니가 엄마한테 짐이 되고 싶지 않아 아파도 참은 거라며 엄마는 자책했다엄마는 삭발 중 눈물을 흘렸다조씨는 엄마의 속내를 듣고 심장이 철렁하기도 했다이들은 활동지원사가 필요했지만 제한 시간이 넘거나 신청조차 하지 못해 도움을 받지 못했다엄마는 장애인 남매 추모제에서 이렇게 말했다조씨는 “서로를 믿지 못하고 두려워하면 불가능한 방식이다엄마는 법원에서 벌금을 부과받으면 노역을 선택하기도 했다지하철에 엘리베이터가 설치돼 있지만 계단보다 동선이 멀다엘리베이터 설치는 최소한의 요구라고 조씨는 말했다조씨는 사례를 하나 들었다엄마가 엘리베이터를 타려고 줄을 서 있으면 비장애인들이 휠체어 앞으로 끼어들어 탑승한다비장애인들은 모두 앞을 보고 있지만 장애인은 혼자서만 뒤를 보고 있다조씨는 말했다정희완 기자엄마는 지난해 12월 3일 시작한 ‘출근길 지하철 타기’ 시위에 한번도 빠짐없이 나갔다엄마는 서울장애인차별철폐연대 공동대표, 서울시장애인자립생활센터협의회 회장, 한국장애인자립생활센터협의회 부회장, 노들장애인자립생활센터 소장 등 여러 직함을 가지고 있다엄마는 이날 선두에 서서 가장 먼저 열차에 탑승했다조씨는 엄마가 시민들의 욕설에 상처받지 않을지, 행여 어디서 해코지를 당하지는 않을지 늘 걱정이다조씨는 지난해 12월 지하철 시위에 엄마와 함께 몇차례 참여했다"
32,"출근은 9시 30분 까지지만 나드리콜 배차가 오래 걸리고 들쭉날쭉하다 보니, 이 씨는 집에서 출근 준비를 일찍 합니다◀이민호(장애인) 다릿돌장애인자립생활센터 권익옹호팀장▶""보통 30분 정도 대기할 때도 있고 느릴 땐 한 시간에서 한 시간 반 정도까지 늦을 때도 있었습니다중증 장애인 150명당 1대 꼴이라, 배차에 시간이 오래 걸립니다◀이민호(장애인) 다릿돌장애인자립생활센터 권익옹호팀장▶""같이 살자고 함께 살고 싶다고 이렇게 목소리 내는 것입니다"
33,30/뉴스1 전국장애인차별철폐연대(전장연)가 오는 20일 ‘장애인의 날’을 맞아 서울 지하철에서 대규모 노숙 투쟁을 한다고 밝혔다박경석 전장연 상임공동대표는 15일 서울지하철 3호선 경복궁역에서 대통령직인수위원회 답변 촉구 결의식을 열고 “20일 저녁 서울 시청역과 경복궁역사 등에서 약 500명이 1박 2일 투쟁을 진행한다”고 말했다
34,com *재판매 및 DB 금지[청주=뉴시스] 임선우 기자 = 더불어민주당 송재봉 청주시장 예비후보가 20일 '42회 장애인의 날'을 맞아 장애인 맞춤 공약을 발표했다
35,"박경석 전장연 상임공동대표는 15일 오전 서울지하철 3호선 경복궁역 승강장에서 진행한 전국장애인차별철폐연대의 인수위 답변 촉구 결의식에서 ""20일 저녁 서울 시청역과 경복궁역사 등에서 약 500명이 1박2일 투쟁을 진행한다""며 ""인수위 답변에 따라 다음 날(21일) 오전 7시부터 9시까지 서울 지하철 2·3·5호선에서 출근길 지하철 타기를 이어갈 지 결정할 것""이라고 밝혔다전장연은 지난해 말부터 3월 28일까지 스물여섯차례 진행한 출근길 승하차 시위를 전날부터 '장애인의 날'인 4월20일까지 잠정 중단하고 매일 1명씩 삭발에 나서는 투쟁을 전개하고 있다"
36,추씨는 “서울에서도 학교를 가려고 장애인 콜택시를 부르면 한 시간씩 기다리는 경우가 허다하고 지역은 더 심하다”며 “움직이기 어려워 배우는 걸 포기하는 장애인들이 많다20년이 지난 지금도 이동권으로 투쟁해야 한다는 사실이 안타깝다”고 밝혔다박씨는 “학교에 첫 인사를 하면 특수교사들이 ‘특수 학교도 잘 돼있는데 왜 일반 학교로 오셨냐’고 말한다하지만 2학년이 되고 3학년이 되면서 점점 수업 시간에 뭘 해야 하는지 깨닫고 익숙해져갔다”며 “장애가 있는 친구와 생활하는 법을 배우고 일원으로 인정하는 과정이 사회적으로도 필요하다고 생각했다”고 말했다전국 규모의 법정·비법정 장애인 단체들이 교육감 선거를 앞두고 5일 서울 종로구 서울시교육청 앞에서 장애인에 대한 차별 철폐·교육 권리 쟁취를 위한 ‘2022 교육감 선거 장애인 연대’ 출범식을 열었다5일 교육감 선거를 앞두고 서울 종로구 서울시교육청 앞에선 장애인에 대한 차별 철폐·교육 권리 쟁취를 위한 ‘2022 교육감 선거 장애인 연대’ 출범식이 열렸다전국 규모의 법정·비법정 장애인 단체들이 구성한 연대체다
37,17일 문 예비후보 캠프에서는 여성지지자들로 구성된 '숨비소리' 출범식이 열렸다앞선 17일 문 예비후보는 캠프사무실에서 여성지지자들로 구성된 '숨비소리' 출범식을 가졌다
38,"이들은 인수위가 답변하지 않으면 오는 21일 오전 7시부터 출근길 지하철 탑승 시위를 이어갈 방침이다전국장애인차별철폐연대(전장연)는 19일 오전 서울 지하철 3호선 경복궁역 승강장에서 기자회견을 열고 ""인수위가 20일까지 우리의 절실한 요구를 묵살한다면, 21일 오전 7시 3호선 경복궁역과 2호선 시청역 일대에서 '제27차 출근길 지하철 탑니다' 행동을 재개할 것""이라고 밝혔다이날 오전 8시 휠체어를 타고 경복궁역 승강장에 도착한 박경석 전장연 대표는 인수위의 장애인 정책과 이준석 국민의힘 대표의 전장연 시위 관련 발언을 지적했다박 대표는 ""(특별교통수단 등은) 일시적으로 다쳤을 때, 짐을 갖고 다닐 때, 유모차를 끌고 다닐 때 반드시 필요한 수단""이라며 ""장애인 이동권을 보장하는 예산은 우리 모두의 미래를 위한 것""이라고 말했다[서울=뉴시스] 최영서 기자 = 박경석 전국장애인차별철폐연대(전장연) 대표가 19일 오전 서울 지하철 3호선 동대입구역에서 승하차 시위를 벌이고 있다com *재판매 및 DB 금지전장연은 인수위가 오는 20일까지 예산안 반영에 대한 답변이 없을 경우 21일 오전 7시부터 서울 지하철 2호선 시청역, 3호선 경복궁역, 5호선 일대에서 승하차 지연 시위를 벌일 계획이다이어 박 대표는 오전 8시58분께 동대입구역 승강장에 휠체어를 끼워놓고 10여분 간 시위를 벌였다"
