,기사요약
32,"창원지역 운수업체 관계자들이 14일 마산합포구청 대회의실에서 ‘서비스 개선 자정(自淨) 결의대회’를 개최하고 있다이날 행사에 창원지역 운수업체 ㈜대운교통 외 5개 업체와 시내버스 운수종사자 등 800여명이 참석했다집중단속 대상은 시민들의 불편사항인 Δ신호위반 Δ무정차 Δ급출발 Δ급정거 Δ난폭운전 등이며, 법규 위반 시 행정처분 등 강력한 패널티를 적용한다"
33,"대구국제미래자동차박람회, 전기버스 가능성 보였다[오마이뉴스 박장식 기자]타칭 '교통 오타쿠', 자칭 '교통 칼럼니스트'가 연재합니다가장 주목할 만한 부분은 2017년 현대자동차가 첫 양산 차량을 출고할 정도로 새로운 블루오션이 된 전기버스 시장이다현대차부터 '에디슨 모터스'까지, 전기버스관 따로 마련         ▲ 전기버스가 가득 지난 23일부터 26일까지 개최되었던 대구국제미래차박람회의 전기버스관ⓒ 박장식  DIFA는 실제로 다양한 차량들이 엑스코의 넓은 전시관을 꽉 채웠다현대자동차, 우진산전, 자일대우버스를 비롯해 중국 자본이 투입된 BYD, 한국 업체로 다시 돌아온 에디슨 모터스 등 다양한 중소기업과 해외기업, 대기업 등이 참여했다▲  대구국제미래차박람회에 전시된 BYD 사의 11미터급 저상버스 eBus-12EZWEL의 한 관계자는 ""다른 회사들의 전기버스가 실제 도로에서 많이 달리지 않은 데 반해 BYD의 전기버스는 전 세계에서 1위로 판매되는 만큼 다른 대한민국 내 회사보다 안정성이 높다""며 ""전기버스의 큰 축을 차지하는 배터리는 고성능 배터리를 사용하여, 타 회사의 차량보다 배터리 수명이 길다""고 밝혔다현대자동차와 자일대우버스는 모두 출시되어 실제 운용 중인 모델인 일렉시티와 뉴 로얄 논스텝(BS110)의 전기버스 모델을 전시했다이외에도 전시된 버스는 현대자동차가 플러그인 충전 방식, 자일대우버스가 배터리 교환형 전기버스라는 차이가 있었다▲  대구국제미래차박람회에 전시된 현대자동차 일렉시티우진산전, 그리고 에디슨 모터스의 약진 기대할 만할까         ▲  대구국제미래차박람회를 찾은 에디슨모터스의 부스ⓒ 박장식  이번 전시회에서는 다양한 중소기업을 만날 수 있었다실제로 현장의 에디슨 모터스 직원이 ""다시 100% 한국 기업이 되었기 때문에 국적 문제는 우려하지 않아도 된다""고 하였을 정도에디슨 모터스는 부산광역시 시내버스로 계약된 E-화이버드 실차 모델을 전시하고 전시관 셔틀버스로 이용케 하는 등 이번 박람회를 통해 가장 공격적인 마케팅을 펼쳤다전기자동차 시장의 '최정점', 전기버스 자주 만날 수 있길         ▲  대구국제미래차박람회에 전시된 BYD 사의 부스일상 속으로 들어온, 또는 들어오게 될 전기버스가 DIFA의 양분을 받아 서로 간의 선의적 경쟁과 기술 교류에 힘쓸 수 있는 계기가 되었기를, DIFA를 통해 더 많은 전기버스 사업에 투자할 수 있기를 바란다▲  대구국제미래차박람회의 셔틀버스로 활용되었던 에디슨 모터스 사의 e-화이버드 모델"
34,"28/뉴스1 © News1 오장환 기자(서울=뉴스1) 박기락 기자 = 만트럭버스코리아가 올해 국내 상용차 판매량이 지난해보다 감소할 것으로 전망하며 판매 차종 확대, 서비스 품질 개선 등 질적 성장을 추진하겠다고 밝혔다이날 막스 버거(Max Burger) 만트럭버스코리아 사장은 올해 국내 상용차 시장 규모가 지난해보다 축소될 것으로 내다봤다매년 등락을 거듭하는 우리나라 상용차 시장이 지난해 큰 폭으로 성장한 만큼 올해 판매 확대가 쉽지 않을 것으로 전망이다버거 사장은 ""올해 시장 규모가 작년보다 얼마나 축소될지는 판단하기 어렵다""며 ""다만 질적 성장 측면에서 상용차 시장점유율을 지난해보다 0"
35,일상 생활에서 이동에 불편을 느끼는 '교통약자'가 우리 국민 4명 중 1명에 이르는 것으로 나타났다국토부 이동편의 조사 국민 26%가 '교통약자'교통약자는 고령자(65세 이상)가 기장 많고 이어 어린이·영유아동반자·장애인·임산부 등의 순이었다1점으로 2위였다
36,[앵커]부산의 버스업체들이 정부 보조금으로 구입한 버스를 담보로 불법 대출을 받아온 사실이 드러났습니다정부와 부산시는 차 값의 절반인 대당 1억원 가량의 보조금을 시내버스 업체에 지원했습니다버스업체들이 국비와 시비로 산 버스를 담보로 대출을 받은 겁니다
37,"서울모터쇼 첫 참가…천연가스 저상버스 등 4종 공개(용인=연합뉴스) 김연정 기자 = 상용차 생산업체 만트럭버스그룹의 한국법인인 만트럭버스코리아는 28일 경기도 용인시 기흥구에 신축한 본사의 개소식을 열고 올 한해 양적 성장과 함께 질적 성장에 주력하겠다는 목표를 밝혔다올해는 특히 전국 규모의 통합 서비스 인프라 확충에 힘쓸 계획이다지난해 인천, 순천, 포항 등 서비스센터를 신규 오픈 또는 확장 이전했고, 올해는 현재까지 용인, 제주, 김해에 신규 서비스센터 설립을 마쳤으며 연내 부산, 전주 등에 서비스센터를 개소할 계획이다한편 만트럭버스코리아는 30일 개막하는 '2017 서울모터쇼'에 처음 참가한다"
38,"부산시는 빅 데이터를 활용해 시내버스 노선을 효율적으로 조정하고 강서구와 기장군에서 운영 중인 마을버스 통합관리제를 부산 시내 전역으로 확대해 무료환승 효과를 극대화할 계획이다프리미엄 고속버스 [연합뉴스 자료 사진]부산시는 이와 함께 동구 조방앞 보행환경개선지구 사업 대상지를 특정 시간대에는 버스만 다닐 수 있는 대중교통 전용지구로 전환하는 방안을 모색하기로 했다지하철 이용률을 높이기 위한 대책으로 부산시는 현재 최장 17분인 새벽과 심야 시간의 전동차 운행 간격을 12분 이내로 단축할 계획이다부산시는 지하철 리모델링과 신차 도입을 위해 1천억원 규모의 시민펀드 조성도 검토할 계획이다부산시는 또 물가인상률 등을 고려해 3년마다 대중교통 이용요금을 인상, 막대한 예산지원에 따른 재정난을 완화하기 위한 조례 제정을 추진하기로 했다"
39,"저상버스 [연합뉴스 자료사진]    (청주=연합뉴스) 변우열 기자 = 장애인과 노약자 등 교통 약자를 위한 저상버스와 '장애인 택시'의 충북지역 보급률이 전국 평균을 밑도는 것으로 나타났다3%를 밑도는 것이고, 전국 시·도 가운데 전남, 부산, 인천, 경남에 이어 5번째로 낮은 것이다"
40,【청주=뉴시스】강신욱 기자 = 충북 청주시는 정부의 친환경 정책에 부합하고 도시의 대기질 개선을 위한 전기버스 6대를 도입해 연말부터 운행한다고 18일 밝혔다올해 도입하는 전기버스 6대는 오송역과 청주국제공항을 운행하는 747번 저상 급행버스 노선에 투입된다
41,"부산시는 오거돈 부산시장이 이용관 이사장, 영화인 대표와 함께 오는 4일 오후 6시 해운대 영화의전당에서 열리는 ‘제23회 부산국제영화제(BIFF)’ 개막식에서 BIFF 정상화 원년을 선언할 예정이라고 30일 밝혔다오 시장은 “2018년이 BIFF 완전 정상화의 원년이 될 수 있도록 부산시 차원에서 전폭적으로 지원할 것”이라며 “BIFF가 시민과 영화인이 함께 하는 소통과 화합의 아시아 최고 영화제로 다시 한 번 도약하게 될 것”이라고 강조했다이를 통해 BIFF 정상화 원년을 축하하고 원도심권과 서부산권 시민들과도 함께하는 축제의 영화제로 꾸며질 예정이다"
42,"2km 운행 가능【서울=뉴시스】윤슬기 기자 = 서울시가 도원교통과 15일 서울 정릉차고지에서 전기버스 시승식을 진행했다고홍석 서울시 도시교통본부장은 이날 시승식에서 ""미세먼지 대책의 일환으로 전기시내버스가 처음으로 도입됐다""며 ""전기버스 시범운영을 통해 서울시만의 모델을 만들어보고자 한다""고 말했다com이날 버스에 탑승한 승객 한광자(68·여)씨는 ""진동도 별로 없고 소음도 없어 안락하다""며 ""미세먼지 때문에 다들 난리인데 전기버스 도입이 더 빨리 돼야 한다""고 말했다시는 이날 운행을 시작한 1711번(국민대~공덕동) 9대 외에도 3개 노선에 전기버스를 투입할 계획이다하이거가 제작한 6514번(양천공영차고지~서울대) 10대는 다음달 5~10일 운행을 시작한다【서울=뉴시스】윤슬기 기자 = 서울시가 도원교통과 15일 서울 정릉차고지에서 전기버스 시승식을 진행했다【서울=뉴시스】윤슬기 기자 = 서울시가 도원교통과 15일 서울 정릉차고지에서 전기버스 시승식을 진행했다"
43,정부의 수소 시내버스 시범사업 예산을 심사하고 있는 국회 환경노동위원회가 19일 예산소위를 열고 관련 예산 증액을 의결하면서다부산은 시내버스 수가 2517대에 달해 수소버스 시범사업 대상 지역 6개 도시와 비교했을 때 서울 다음으로 버스가 많다
44,"김윤식 신협사회공헌재단 이사장은 “대전광역시에 본부를 두고 있는 금융협동조합으로서 대전의 장애인과 교통약자를 지원하게 돼 더욱 의미가 깊다”며 “신협은 앞으로도 장애인을 비롯한 사각지대에 놓인 사회적 약자를 돌보는 다양한 사회공헌 활동을 지속적으로 펼쳐나갈 것”이라고 전했다앞서 신협은 지난 4월 10일 부산성의신협이 부산진구 노인장애인복지관에 2억 5000만원 상당의 저상버스 1대를 기증한 것을 시작으로 장애인을 비롯한 노인, 임산부 등 교통약자의 이동권 향상을 위한 사업을 추진해왔다신협사회공헌재단은 앞으로도 더불어 사는 공동체를 만들기 위해 일자리, 아동, 취약계층 등 다양한 분야에서 공익사업을 더욱 확대할 예정이라고 밝혔다"
45,"시는 최근 한국철도기술연구원이 마감한 무가선 저상트램 실증노선 선정 공모에 부산과 성남, 수원과 전주 등 4곳과 경쟁하게 됐다고 17일 밝혔다▶ 확 달라진 노컷뉴스▶ 진실지킴이 노컷뉴스를 지켜주세요▶ CBS가 만든 동영상 뉴스 구경하기ckatnfl@cbs"
46,오는 30일부터 오송역~청주공항 구간 6대 투입[서울신문]충북 첫 친환경 전기시내버스가 오는 30일부터 청주지역에 다닌다총 6대가 오송역에서 청주공항 구간을 운행하는 747번 급행버스 노선에 투입된다오는 30일부터 청주 오송역~청주공항 구간을 운행하는 전기시내버스한 노선에 집중투입하는 것은 오송역에 전기충전소가 설치돼 있어서다전기버스는 교통약자를 위한 저상버스로 만들어졌다
47,"© News1도심 차량제한속도 시속 50km 하향조정…합동단속 65세 이상 노년층 차량 실버마크·면허 반납시 교통카드(부산ㆍ경남=뉴스1) 조아현 기자 = 부산시와 부산지방경찰청 등 유관기관이 오는 2022년까지 교통사고 사망자 수를 절반 수준으로 줄이기 위한 교통안전 종합대책을 1일 발표했다이날 오후 부산시, 부산경찰청, 부산시청, 도로교통공단, 한국도로교통공단은 부산시청 9층에서 보행자 중심 교통안전 종합대책을 설명했다현재 부산지역 교통사고 사망자 유형은 보행자가 51%로 이 가운데 65세이상 고령 사망자가 47%다유관기관들은 2020년까지 보행자 교통사망사고를 절반으로 줄이기 위한 이른바 '2020 프로젝트'를 실시한다고령자 교통안전 서포터즈, 청소년 자원봉사로 구성된 '교통안전도우미'를 활용해 노인시설을 방문하고 보행중심 교육과 노인교통사고 예방활동도 전개할 계획이다시는 편리한 교통 서비스를 제공하기 위해 69억원의 예산을 편성해 저상버스 70대도 도입한다한편 부산경찰청은 국토교통부 자료를 제시하고 부산의 운전행태가 최근 3년간 전국 시·도 가운데 전국 최하위로 9위를 기록했다고 설명했다"
