,기사요약
부산참여자치시민연대 관계자는 “이번 조사를 통해 서면의 번화가 지역에서 장애인들의 이동권이 얼마나 열악한 상태인지 직접 확인할 수 있었다”고 밝히고 “장애인들의 이동권 보장을 위해서는 하루라도 빨리 이에 대한 시정이 필요한 상황”이라며 대책마련을 촉구했다
한편 부산참여자치시민연대는 오는 13일 오후2시 부산시청 주변을 부산시민들과 함께 걷고, 장애인들의 이동시 어려움을 직접 체험해보는 행사를 진행할 계획이라고 밝혔다
이번 행사는 시민이 휠체어를 타고 보도와 횡단보도를 통과하고, 안대로 눈을 가리고 지팡이를 이용해 보도와 횡단보도를 걸어면서 장애인들의 열악한 이동권을 체감하는 행사를 펼칠 계획이다
heraid@newsis
"

13,"지난 3월 4일 서울 강북구 우이동 동아운수에서 교통장애인협회, 특수장애인협회 등 장애인 단체 대표들과 서울시, 국토교통부 관계자들이 중저상버스 도입과 문제점에 대해 대화를 나누고 있다
/뉴스1 © News1 안은나 기자전동휠체어 탄 장애인 200여명 동시에 고속버스 예매장애인들 타는데 시간 걸려 강남고속터미널 지연 예상장애인의 이동권 보장이 목적
""우리도 버스타고 싶다""(서울=뉴스1) 문창석 기자  = 오는 20일 장애인의 날을 맞아 장애인들이 이동권을 보장받기 위한 투쟁을 벌인다
장애인단체 연대기구인 420장애인차별철폐공동투쟁단은 전국 각지에서 상경한 장애인 200여명이 20일 오전 10시 강남고속터미널에서 '장애인차별철폐투쟁의날 결의대회'를 가진 후 낮 12시부터 오후 2시까지 '희망의 고속버스타기 투쟁'을 벌인다고 10일 밝혔다
이들은 모두 전동휠체어를 타는 장애인으로 집회를 마친 뒤 지방에 있는 집으로 돌아가는 교통수단으로 고속버스를 택했다
10일 현재 부산과 대구, 울산, 포항 등 경부선 각지로 출발하는 버스 20대에 10좌석씩 총 200좌석의 예매를 완료했다
그러나 이들이 탄 무거운 전동휠체어를 실을 수 있는 리프트가 마련된 고속버스는 없는 상태다
장애인들을 버스에 태우기 위해서는 터미널 직원 등이 직접 손으로 탑승을 도와야 한다
또 버스 출입문의 폭보다 전동휠체어의 너비가 더 넓은 경우가 많아 휠체어를 버스에 싣지 못하는 일이 많다
이에 따라 '희망의 고속버스타기 투쟁'이 벌어지는 2시간 동안 경부선 각지로 출발하는 고속버스 20대가 동시에 출발 지연사태를 겪을 것으로 보여 터미널 일대에 교통혼잡이 예상된다
지난3월 4일 서울 강북구 우이동 동아운수에서 교통장애인협회, 특수장애인협회 등 장애인 단체 대표들이 중저상버스에 시승해보고 있다
/뉴스1 © News1 안은나 기자전국장애인차별철폐연대(전장연)는 투쟁의 목적이 장애인의 이동권 쟁취라고 밝혔다
전장연 관계자는 ""시외로 나갈 때 가장 접하기 쉬운 교통수단은 고속버스이지만 전동휠체어를 탄 장애인은 탑승하기가 매우 힘들다""면서 ""이는 장애인의 이동권을 제한하는 것""이라고 지적했다
그는 ""장애인도 대중교통수단을 이용할 수 있도록 전동휠체어를 쉽게 실을 수 있는 저상버스를 확대하고 장애인용 리프트를 설치해야 한다""고 주장했다
이어 ""장애인이 놓인 이런 현실을 환기시키고 이들의 시외이동권을 보장하도록 정부에 촉구해 대책을 마련하도록 하는 게 이번 투쟁의 목적""이라고 덧붙였다
이에 대해 전국고속버스운송조합 관계자는 ""버스 출입문의 너비 등의 문제로 전동휠체어를 탄 장애인들이 고속버스에 탑승하는 것은 어렵다""며 ""표를 예매했어도 탑승이 물리적으로 불가능한 상태""라고 난감해 했다
이어 ""그래도 표를 샀으니 이들이 탑승하고자 하는 시도를 막을 방법은 없다""면서 ""이로 인해 버스를 이용하는 다른 시민들이 불편을 겪을 것""이라고 우려했다
남병준 전장연 정책교육실장은 ""전동휠체어가 버스에 들어가기 힘든 현실을 알고 있다""며 ""그렇기 때문에 오히려 버스 승차를 시도해 우리의 요구를 알리려는 것""이라고 말했다
남 실장은 ""시민들께서 불편하게 생각하는 것도 이해한다""며 ""하지만 일년 내내 원하는 곳에 다닐 수 있는 자유를 가진 비장애인이 일년 내내 이동이 불편한 장애인의 현실에 하루라도 공감해줬으면 한다""고 이해를 구했다
고속버스터미널 관계자는 ""현재 버스에 탑승이 불가능한 장애인들에 대한 뾰족한 대책은 없다""며 ""버스가 지연돼 불편을 겪을 승객의 피해를 최소화하는 방안을 강구 중""이라고 밝혔다
내 손안의 모바일 뉴스, 함께하니 더 즐겁다 ☞ NEWS1 모바일 바로가기대한민국 오늘과 눈을 맞추다!남과 다른 동영상뉴스 ☞ 눈TV 바로가기 [ⓒ 뉴스1코리아(news1
"

14,"'신형 저상버스' 시승식     (부산=연합뉴스) 박창수 기자 = 부산시는 장애인과 노약자 등 교통 약자를 위해 올해 저상버스 70대를 추가로 도입한다고 10일 밝혔다
저상버스가 추가 보급되면 부산시내를 달리는 저상버스는 모두 396대로 늘어난다
부산시는 또 장애인 교통수단인 '두리발'을 11대 늘리고, 이 가운데 2대를 야간에 운행하기로 했다
두리발도 117대에서 128대로 늘어난다
'신형 저상버스' 시승식     부산시는 장애인 콜택시 1천290대 가운데 낡은 10대를 올해 안에 교체할 예정이다
어린이보호구역 23곳과 노인보호구역 8곳에 안전펜스를 설치하는 등 교통 약자의 보행환경 개선작업도 진행하기로 했다
시 관계자는 ""교통 약자의 이동권을 보장하고 서비스 개선을 위해 교통수단 늘리면서 운전기사의 처우를 개선하는 방안도 검토하고 있다""고 말했다
pcs@yna
"

15,"장애인연대 기자회견 부산지역 23개 장애관련 기관으로 구성된 '2014 부산시지방선거장애인연대'는 15일 기자회견을 열고 서병수 새누리당 부산시장 후보에게 장애인계의 요구사항을 공약으로 수용할 것을 요구하는 질의서를 전달하고 20일까지 답변을 요구했다
장애인연대 측은 서 후보 이외에도 조만간 야당 후보와 부산시교육감 후보 등에게도 질의서를 보내 요구사항을 전달할 예정이다
장애인연대는 부산시장 후보자들이 장애인들의 권리를 좀 더 보장할 수 있도록 장애인 이동권 보장·탈시설 자립생활 지원·발달장애인 지역사회 지원체계 구축 등 3대 내용을 공약으로 요구했다
장애인연대 측은 장애인 이동권과 관련해 위탁해 운영하는 장애인 전용 콜택시인 '두리발'의 서비스 강화를 위해서는 부산시가 직영체제를 만들어야 한다고 주장했다
이와 함께 중증장애인 지원금을 확대하고 자립을 돕는 전담기구와 각 지자체 '장애아동복지지원센터' 설치 를 요구했다
한편 부산 서구한빛장애인자립생활센터는 서구 내 6·4 지방선거 사전투표소 13곳 모두 2층에 설치돼 중증장애인이 접근하기 어렵다며 지난 13일 대책 마련을 촉구했다
"

16,"6월 9~30일, 지방자치단체와 산하기관 청사 등 대상당사자 입장에서 불편 여부 점검(부산·경남=뉴스1) 박광석 기자  = 경남도는 이달 말까지 지방자치단체 청사·공원·관광시설의 장애인 편의시설 점검을 실시한다고 10일 밝혔다
도는 이를 위해 편의시설 전문가, 공무원이 함께 참여하는 장애인 편의시설 점검단을 편성했다
또 점검단에는 도내 휠체어장애인 200여명이 직접 참여한다
이번 점검은 공공시설 이용 시의 불편 해소와 이동권 확보를 위한 것으로, 도 점검단은 도청과 시·군·구 청사를 대상으로 점검하며, 시·군 점검반은 읍면동주민센터·공원·관광지를 대상으로 점검을 실시한다
도 및 시군 점검단 편성은 휠체어장애인·민간전문가·공무원 각 1명씩 3명을 1개조로 해 현장 위주의 점검을 벌인다
주요 점검대상은 민원실 등에 의무적으로 비치해야 하는 물품 비치 여부와 활용가능 여부, 장애인 전용주차구역과 화장실의 설치와 이용실태, 장애인 이동과 관련된 안내시설 등이다
경남도 이지환 장애인복지과장은 “이번 휠체어장애인 점검반원 편성은 편의시설을 이용하는 당사자 입장에서 적정성 여부를 조사해 미비 시설을 개선하기 위함”이라며 “하반기에는 문화시설 등 점검 대상을 확대할 계획”이라고 밝혔다
문의 경남도 복지보건국(055)211-5214
bgs77@news1
kr▶ 네이버 뉴스스탠드에서 NEWS1을 바로 만나보세요
"

17,"[내가 만드는 복지국가] 장애인 대형 사고 대책 마련할 후보 없나?[김영웅 장애인, 前 민주당 전국장애인위원회 대변인] 하루가 멀다고 사고 소식이 들려오고 있다
예전 같으면 저녁 뉴스 말미에 '오늘의 사건·사고'로 한데 묶어 지나갔을지 모르지만, 세월호 참사 이후인 지금은 주요 뉴스로 연일 크고 작은 사고소식이 다뤄지고 있다
간과할 수 없는 사고의 원인과 사고 현장, 피해의 규모를 접할 때마다 내 머리 속엔 늘 이런 생각이 스치고 지나간다
영화의 주인공인 데이비드는 모두가 사망한 각종 대형 재난에서도 번번이 홀로 살아남는 것에 대한 정신적 충격을 안고 살아간다
그러던 중 자신에게 쪽지를 보낸 엘리야라는 사람을 찾아가고, 사소한 충격에도 항상 몸에 상처를 입는 그가 단지 자신과 정반대의 성향을 가진 불사조 같은 사람을 찾기 위해 그 모든 대형 사고를 일으켰다는 것을 알게 된다
영화에 등장하는 엘리야가 가지고 있는 질환은 실제 현실에도 존재하는 '골형성부전증'이란 질환이다
'골형성부전증'은 작은 충격에도 뼈가 쉽게 부러질 수 있는 희귀난치성 질환인데, 영화의 등장인물처럼 겉보기에 비장애인과 전혀 차이를 못 느끼는 정도의 보편적 체구를 가진 사람도 더러 있다
그러나 정도가 심한 경우엔 성인이 되어도 키가 1미터를 채 넘지 못하는 경우도 있는데, 바로 내가 그렇다
영화 속 엘리야처럼 뼈가 약한 나는 유년시절 30회 이상의 골절을 경험하면서 늘 부상의 위험에 노출되어 있었다
활동 반경이 넓어지면서 목발에서 수동휠체어로, 수동휠체어에서 다시 전동휠체어로 보장구를 바꾼 탓도 있지만, 성인이 되면 자연스레 부상 빈도가 줄어드는 질환의 특성상 다치는 일이 뜸해지자 외출에 따른 제약도 크게 줄었다
하지만 전동휠체어를 타고 집을 나설 때부터의 어려움은 매일 <정글의 법칙>의 난이도를 뛰어넘는 듯하다
장애인의 일상은 정글의 법칙울퉁불퉁한 인도와 가파른 경사로, 계단으로 오르내릴 수밖에 없는 오래된 건물, 휠체어 이용자를 배려하지 않은 화장실 등은 비교적 작은 문제에 속한다
조금씩 늘고 있다고는 하지만 휠체어 탑승이 가능한 저상버스 노선은 아직 턱없이 부족하다
또 전동휠체어를 타고 고속버스를 이용한다는 것은 사실상 불가능하고, 열차의 이용도 쉽지 않은 것이 현실이다
그나마 나처럼 넉살 좋고 여기저기 용기 내어 도움을 청할 수 있다면 몰라도 언어장애를 갖고 있어 소통이 힘들거나 도움을 청하는 데에 익숙하지 않은 장애인분들에겐, 누구나 하는 일상적인 일인 이 '외출'이 그야말로 힘들고 어려운 일이 아닐 수 없다
